,0
8596,1
8597,0
8598,0
8599,0
8600,1
8601,1
8602,1
8603,1
8604,1
8605,1
8606,0
8607,0
8608,1
8609,1
8610,1
8611,1
8612,0
8613,0
8614,0
8615,0
8616,0
8617,0
8618,0
8619,1
8620,0
8621,1
8622,1
8623,1
8624,0
8625,1
8626,0
8627,0
8628,1
8629,1
8630,1
8631,0
8632,1
8633,0
8634,1
8635,1
8636,0
8637,0
8638,1
8639,1
8640,0
8641,1
8642,0
8643,0
8644,1
8645,0
8646,0
8647,1
8648,0
8649,1
8650,1
8651,0
8652,1
8653,1
8654,1
8655,0
8656,0
8657,0
8658,0
8659,1
8660,0
8661,1
8662,0
8663,0
8664,1
8665,1
8666,1
8667,1
8668,0
8669,0
8670,1
8671,0
8672,1
8673,1
8674,0
8675,1
8676,0
8677,1
8678,0
8679,1
8680,1
8681,1
8682,0
8683,0
8684,0
8685,0
8686,0
8687,0
8688,0
8689,0
8690,1
8691,0
8692,0
8693,0
8694,1
8695,1
8696,0
8697,1
8698,1
8699,1
8700,1
8701,0
8702,0
8703,1
8704,1
8705,1
8706,0
8707,1
8708,1
8709,1
8710,1
8711,0
8712,1
8713,0
8714,1
8715,1
8716,1
8717,0
8718,1
8719,0
8720,1
8721,0
8722,1
8723,1
8724,1
8725,1
8726,1
8727,0
8728,0
8729,0
8730,0
8731,1
8732,1
8733,0
8734,0
8735,0
8736,1
8737,0
8738,0
8739,0
8740,0
8741,0
8742,0
8743,1
8744,0
8745,1
8746,0
8747,1
8748,0
8749,1
8750,0
8751,1
8752,0
8753,0
8754,1
8755,1
8756,1
8757,1
8758,0
8759,1
8760,0
8761,0
8762,0
8763,0
8764,1
8765,0
8766,0
8767,1
8768,1
8769,0
8770,0
8771,0
8772,0
8773,1
8774,1
8775,0
8776,0
8777,1
8778,1
8779,0
8780,0
8781,1
8782,0
8783,1
8784,1
8785,1
8786,1
8787,1
8788,1
8789,0
8790,0
8791,1
8792,0
8793,1
8794,1
8795,1
8796,0
8797,0
8798,0
8799,0
8800,1
8801,0
8802,0
8803,0
8804,0
8805,1
8806,1
8807,0
8808,1
8809,0
8810,1
8811,1
8812,1
8813,0
8814,0
8815,1
8816,0
8817,1
8818,0
8819,0
8820,0
8821,0
8822,0
8823,0
8824,1
8825,0
8826,1
8827,0
8828,0
8829,1
8830,1
8831,1
8832,1
8833,1
8834,1
8835,1
8836,1
8837,0
8838,1
8839,0
8840,1
8841,0
8842,0
8843,0
8844,0
8845,0
8846,1
8847,1
8848,0
8849,1
8850,1
8851,1
8852,0
8853,1
8854,0
8855,0
8856,0
8857,0
8858,1
8859,1
8860,0
8861,1
8862,0
8863,1
8864,0
8865,1
8866,1
8867,1
8868,0
8869,1
8870,1
8871,1
8872,0
8873,0
8874,0
8875,0
8876,0
8877,1
8878,0
8879,0
8880,0
8881,0
8882,0
8883,1
8884,1
8885,0
8886,1
8887,1
8888,0
8889,1
8890,0
8891,0
8892,0
8893,1
8894,0
8895,0
8896,1
8897,1
8898,1
8899,1
8900,0
8901,0
8902,1
8903,0
8904,1
8905,0
8906,0
8907,1
8908,1
8909,1
8910,1
8911,0
8912,0
8913,0
8914,0
8915,1
8916,1
8917,0
8918,1
8919,0
8920,1
8921,1
8922,1
8923,0
8924,0
8925,0
8926,1
8927,1
8928,1
8929,1
8930,1
8931,0
8932,1
8933,1
8934,1
8935,1
8936,1
8937,0
8938,1
8939,1
8940,0
8941,1
8942,0
8943,0
8944,1
8945,0
8946,0
8947,1
8948,1
8949,1
8950,0
8951,0
8952,1
8953,0
8954,1
8955,1
8956,1
8957,0
8958,1
8959,0
8960,1
8961,1
8962,1
8963,1
8964,1
8965,0
8966,1
8967,1
8968,1
8969,1
8970,0
8971,0
8972,0
8973,1
8974,1
8975,1
8976,1
8977,1
8978,1
8979,1
8980,0
8981,1
8982,0
8983,0
8984,1
8985,0
8986,1
8987,0
8988,0
8989,1
8990,1
8991,0
8992,1
8993,1
8994,0
8995,0
8996,0
8997,0
8998,1
8999,1
9000,1
9001,0
9002,0
9003,1
9004,0
9005,1
9006,1
9007,1
9008,0
9009,0
9010,1
9011,0
9012,1
9013,1
9014,1
9015,0
9016,0
9017,1
9018,0
9019,0
9020,0
9021,1
9022,1
9023,0
9024,1
9025,0
9026,0
9027,0
9028,0
9029,0
9030,1
9031,1
9032,1
9033,1
9034,1
9035,1
9036,0
9037,1
9038,0
9039,1
9040,1
9041,0
9042,0
9043,1
9044,1
9045,1
9046,0
9047,0
9048,0
9049,0
9050,1
9051,1
9052,0
9053,0
9054,0
9055,1
9056,1
9057,0
9058,0
9059,1
9060,0
9061,0
9062,1
9063,0
9064,0
9065,0
9066,0
9067,0
9068,0
9069,1
9070,1
9071,1
9072,1
9073,1
9074,0
9075,1
9076,0
9077,1
9078,0
9079,0
9080,0
9081,0
9082,0
9083,1
9084,1
9085,1
9086,0
9087,0
9088,0
9089,1
9090,0
9091,1
9092,1
9093,0
9094,0
9095,0
9096,0
9097,1
9098,1
9099,1
9100,1
9101,0
9102,1
9103,0
9104,0
9105,1
9106,0
9107,0
9108,0
9109,1
9110,1
9111,0
9112,1
9113,1
9114,0
9115,0
9116,0
9117,0
9118,0
9119,1
9120,0
9121,1
9122,1
9123,1
9124,1
9125,0
9126,1
9127,1
9128,1
9129,0
9130,1
9131,0
9132,0
9133,0
9134,0
9135,1
9136,1
9137,1
9138,0
9139,1
9140,1
9141,1
9142,1
9143,1
9144,1
9145,1
9146,0
9147,1
9148,0
9149,0
9150,1
9151,1
9152,1
9153,1
9154,1
9155,1
9156,0
9157,0
9158,1
9159,0
9160,1
9161,1
9162,1
9163,1
9164,1
9165,0
9166,0
9167,1
9168,1
9169,1
9170,1
9171,1
9172,1
9173,1
9174,0
9175,0
9176,1
9177,1
9178,1
9179,1
9180,1
9181,1
9182,0
9183,1
9184,1
9185,0
9186,1
9187,1
9188,1
9189,0
9190,0
9191,1
9192,1
9193,0
9194,1
9195,0
9196,1
9197,0
9198,1
9199,1
9200,0
9201,1
9202,0
9203,0
9204,1
9205,0
9206,1
9207,1
9208,1
9209,1
9210,1
9211,0
9212,0
9213,1
9214,0
9215,0
9216,0
9217,0
9218,1
9219,1
9220,1
9221,0
9222,1
9223,1
9224,0
9225,0
9226,1
9227,0
9228,0
9229,0
9230,0
9231,1
9232,0
9233,1
9234,1
9235,0
9236,1
9237,1
9238,0
9239,0
9240,1
9241,1
9242,0
9243,1
9244,0
9245,0
9246,0
9247,0
9248,0
9249,0
9250,0
9251,0
9252,0
9253,1
9254,0
9255,0
9256,1
9257,0
9258,1
9259,0
9260,0
9261,1
9262,0
9263,1
9264,1
9265,1
9266,1
9267,0
9268,1
9269,1
9270,1
9271,1
9272,0
9273,0
9274,1
9275,0
9276,1
9277,1
9278,0
9279,0
9280,0
9281,1
9282,0
9283,0
9284,1
9285,0
9286,1
9287,0
9288,1
9289,1
9290,1
9291,1
9292,0
9293,0
9294,0
9295,1
9296,1
9297,0
9298,0
9299,0
9300,1
9301,1
9302,0
9303,1
9304,1
9305,1
9306,1
9307,0
9308,1
9309,0
9310,1
9311,0
9312,0
9313,1
9314,0
9315,1
9316,0
9317,1
9318,0
9319,1
9320,0
9321,0
9322,0
9323,1
9324,0
9325,0
9326,1
9327,0
9328,0
9329,0
9330,0
9331,0
9332,0
9333,0
9334,0
9335,1
9336,1
9337,0
9338,1
9339,0
9340,0
9341,1
9342,0
9343,1
9344,0
9345,1
9346,1
9347,1
9348,0
9349,1
9350,1
9351,1
9352,1
9353,1
9354,1
9355,0
9356,1
9357,1
9358,0
9359,0
9360,0
9361,1
9362,0
9363,1
9364,1
9365,0
9366,1
9367,0
9368,1
9369,1
9370,1
9371,0
9372,0
9373,1
9374,0
9375,0
9376,0
9377,1
9378,1
9379,1
9380,0
9381,0
9382,0
9383,1
9384,0
9385,0
9386,1
9387,0
9388,1
9389,1
9390,0
9391,0
9392,1
9393,0
9394,1
9395,0
9396,1
9397,0
9398,0
9399,1
9400,1
9401,1
9402,0
9403,0
9404,1
9405,1
9406,0
9407,1
9408,0
9409,0
9410,0
9411,0
9412,1
9413,1
9414,0
9415,1
9416,0
9417,0
9418,1
9419,0
9420,1
9421,1
9422,0
9423,1
9424,0
9425,1
9426,1
9427,0
9428,0
9429,1
9430,1
9431,0
9432,1
9433,0
9434,0
9435,0
9436,0
9437,0
9438,1
9439,1
9440,0
9441,0
9442,1
9443,0
9444,1
9445,0
9446,1
9447,1
9448,1
9449,1
9450,0
9451,0
9452,1
9453,1
9454,0
9455,0
9456,1
9457,0
9458,0
9459,1
9460,0
9461,1
9462,1
9463,0
9464,0
9465,1
9466,1
9467,0
9468,1
9469,1
9470,1
9471,0
9472,1
9473,1
9474,1
9475,0
9476,0
9477,0
9478,1
9479,0
9480,0
9481,0
9482,1
9483,0
9484,1
9485,1
9486,0
9487,0
9488,0
9489,0
9490,0
9491,0
9492,0
9493,1
9494,0
9495,1
9496,1
9497,1
9498,0
9499,1
9500,0
9501,0
9502,0
9503,1
9504,0
9505,1
9506,1
9507,0
9508,0
9509,1
9510,0
9511,1
9512,1
9513,0
9514,0
9515,0
9516,0
9517,1
9518,0
9519,1
9520,0
9521,0
9522,0
9523,1
9524,0
9525,1
9526,1
9527,1
9528,0
9529,0
9530,1
9531,1
9532,0
9533,0
9534,0
9535,0
9536,1
9537,1
9538,0
9539,1
9540,0
9541,0
9542,0
9543,1
9544,0
9545,0
9546,0
9547,0
9548,1
9549,0
9550,1
9551,1
9552,0
9553,1
9554,1
9555,0
9556,0
9557,1
9558,1
9559,1
9560,0
9561,0
9562,1
9563,0
9564,1
9565,0
9566,1
9567,0
9568,0
9569,1
9570,0
9571,1
9572,0
9573,0
9574,0
9575,0
9576,0
9577,1
9578,0
9579,0
9580,1
9581,0
9582,1
9583,0
9584,1
9585,1
9586,0
9587,1
9588,1
9589,1
9590,1
9591,1
9592,1
9593,1
9594,1
9595,0
9596,1
9597,1
9598,1
9599,0
9600,0
9601,0
9602,1
9603,0
9604,0
9605,0
9606,0
9607,1
9608,0
9609,0
9610,1
9611,1
9612,1
9613,0
9614,1
9615,0
9616,0
9617,1
9618,0
9619,1
9620,0
9621,0
9622,1
9623,0
9624,0
9625,1
9626,1
9627,1
9628,1
9629,1
9630,0
9631,0
9632,0
9633,0
9634,1
9635,1
9636,0
9637,1
9638,0
9639,0
9640,1
9641,0
9642,1
9643,0
9644,0
9645,0
9646,1
9647,1
9648,1
9649,0
9650,1
9651,1
9652,1
9653,1
9654,1
9655,1
9656,1
9657,1
9658,1
9659,0
9660,0
9661,1
9662,0
9663,0
9664,1
9665,0
9666,1
9667,0
9668,1
9669,0
9670,0
9671,1
9672,1
9673,0
9674,1
9675,1
9676,1
9677,1
9678,1
9679,0
9680,0
9681,1
9682,0
9683,0
9684,1
9685,0
9686,1
9687,1
9688,1
9689,0
9690,1
9691,1
9692,0
9693,1
9694,0
9695,0
9696,1
9697,1
9698,0
9699,0
9700,1
9701,0
9702,0
9703,1
9704,0
9705,1
9706,0
9707,0
9708,0
9709,0
9710,1
9711,1
9712,0
9713,1
9714,0
9715,0
9716,0
9717,0
9718,1
9719,1
9720,1
9721,1
9722,0
9723,1
9724,0
9725,1
9726,1
9727,1
9728,0
9729,1
9730,0
9731,0
9732,0
9733,1
9734,1
9735,1
9736,0
9737,0
9738,0
9739,1
9740,0
9741,0
9742,0
9743,0
9744,0
9745,1
9746,0
9747,1
9748,1
9749,0
9750,1
9751,0
9752,1
9753,0
9754,0
9755,0
9756,1
9757,1
9758,0
9759,1
9760,1
9761,1
9762,1
9763,0
9764,1
9765,1
9766,0
9767,0
9768,1
9769,0
9770,0
9771,0
9772,1
9773,1
9774,1
9775,0
9776,1
9777,1
9778,0
9779,0
9780,1
9781,1
9782,0
9783,0
9784,1
9785,0
9786,1
9787,1
9788,1
9789,1
9790,1
9791,1
9792,0
9793,0
9794,1
9795,0
9796,1
9797,0
9798,1
9799,0
9800,1
9801,1
9802,0
9803,0
9804,0
9805,1
9806,1
9807,1
9808,0
9809,0
9810,0
9811,1
9812,0
9813,0
9814,0
9815,0
9816,1
9817,0
9818,1
9819,0
9820,1
9821,0
9822,1
9823,0
9824,0
9825,0
9826,1
9827,0
9828,1
9829,1
9830,0
9831,1
9832,0
9833,0
9834,0
9835,0
9836,0
9837,1
9838,1
9839,0
9840,0
9841,0
9842,1
9843,1
9844,0
9845,0
9846,0
9847,0
9848,1
9849,0
9850,0
9851,0
9852,1
9853,0
9854,1
9855,0
9856,0
9857,0
9858,1
9859,0
9860,0
9861,1
9862,1
9863,1
9864,0
9865,0
9866,0
9867,1
9868,0
9869,0
9870,0
9871,0
9872,0
9873,0
9874,1
9875,1
9876,0
9877,1
9878,1
9879,1
9880,1
9881,0
9882,0
9883,0
9884,1
9885,0
9886,1
9887,1
9888,1
9889,0
9890,1
9891,0
9892,1
9893,1
9894,1
9895,1
9896,0
9897,1
9898,1
9899,0
9900,0
9901,0
9902,1
9903,1
9904,1
9905,0
9906,1
9907,1
9908,0
9909,0
9910,0
9911,1
9912,0
9913,1
9914,1
9915,0
9916,0
9917,1
9918,0
9919,0
9920,0
9921,1
9922,1
9923,0
9924,0
9925,1
9926,1
9927,0
9928,1
9929,1
9930,0
9931,0
9932,0
9933,1
9934,0
9935,1
9936,1
9937,0
9938,0
9939,1
9940,0
9941,1
9942,1
9943,1
9944,0
9945,0
9946,1
9947,1
9948,1
9949,1
9950,0
9951,0
9952,1
9953,1
9954,1
9955,1
9956,0
9957,0
9958,0
9959,0
9960,0
9961,1
9962,0
9963,1
9964,1
9965,0
9966,0
9967,1
9968,1
9969,0
9970,1
9971,1
9972,0
9973,0
9974,0
9975,1
9976,0
9977,1
9978,1
9979,0
9980,1
9981,1
9982,0
9983,0
9984,0
9985,0
9986,0
9987,0
9988,1
9989,0
9990,0
9991,1
9992,0
9993,0
9994,1
9995,1
9996,0
9997,1
9998,1
9999,0
10000,1
10001,1
10002,0
10003,1
10004,1
10005,0
10006,0
10007,0
10008,0
10009,0
10010,1
10011,1
10012,1
10013,0
10014,1
10015,1
10016,0
10017,1
10018,1
10019,1
10020,0
10021,0
10022,1
10023,1
10024,1
10025,0
10026,0
10027,1
10028,1
10029,1
10030,0
10031,0
10032,0
10033,0
10034,0
10035,0
10036,0
10037,0
10038,0
10039,0
10040,0
10041,0
10042,0
10043,0
10044,0
10045,0
10046,0
10047,0
10048,0
10049,0
10050,0
10051,0
10052,1
10053,0
10054,0
10055,1
10056,0
10057,0
10058,0
10059,0
10060,0
10061,0
10062,1
10063,1
10064,1
10065,1
10066,0
10067,1
10068,1
10069,1
10070,1
10071,1
10072,1
10073,1
10074,1
10075,1
10076,0
10077,0
10078,1
10079,0
10080,0
10081,0
10082,1
10083,0
10084,0
10085,0
10086,1
10087,0
10088,1
10089,0
10090,0
10091,0
10092,1
10093,0
10094,0
10095,1
10096,1
10097,1
10098,1
10099,1
10100,1
10101,0
10102,1
10103,1
10104,1
10105,1
10106,0
10107,1
10108,0
10109,1
10110,1
10111,0
10112,0
10113,0
10114,1
10115,1
10116,1
10117,0
10118,1
10119,0
10120,1
10121,0
10122,0
10123,1
10124,1
10125,0
10126,1
10127,0
10128,1
10129,1
10130,1
10131,1
10132,1
10133,0
10134,1
10135,0
10136,0
10137,1
10138,1
10139,1
10140,1
10141,1
10142,1
10143,0
10144,1
10145,0
10146,0
10147,1
10148,1
10149,1
10150,0
10151,0
10152,0
10153,1
10154,0
10155,0
10156,0
10157,0
10158,0
10159,0
10160,1
10161,0
10162,0
10163,1
10164,0
10165,1
10166,0
10167,1
10168,0
10169,0
10170,0
10171,1
10172,0
10173,1
10174,0
10175,1
10176,1
10177,0
10178,1
10179,1
10180,0
10181,0
10182,1
10183,1
10184,0
10185,0
10186,1
10187,1
10188,0
10189,1
10190,0
10191,0
10192,1
10193,0
10194,0
10195,0
10196,0
10197,0
10198,1
10199,1
10200,0
10201,0
10202,0
10203,1
10204,0
10205,0
10206,1
10207,1
10208,1
10209,1
10210,0
10211,1
10212,1
10213,1
10214,0
10215,1
10216,1
10217,0
10218,1
10219,1
10220,0
10221,1
10222,0
10223,0
10224,1
10225,1
10226,0
10227,0
10228,0
10229,0
10230,0
10231,1
10232,0
10233,0
10234,1
10235,1
10236,1
10237,1
10238,0
10239,0
10240,0
10241,0
10242,1
10243,0
10244,1
10245,1
10246,0
10247,1
10248,0
10249,1
10250,1
10251,0
10252,0
10253,1
10254,0
10255,1
10256,1
10257,1
10258,1
10259,0
10260,0
10261,1
10262,0
10263,1
10264,0
10265,1
10266,1
10267,1
10268,1
10269,1
10270,0
10271,1
10272,1
10273,1
10274,1
10275,1
10276,0
10277,1
10278,0
10279,1
10280,1
10281,1
10282,1
10283,0
10284,1
10285,0
10286,1
10287,0
10288,0
10289,1
10290,1
10291,1
10292,1
10293,0
10294,0
10295,0
10296,0
10297,1
10298,1
10299,0
10300,0
10301,1
10302,1
10303,1
10304,1
10305,0
10306,0
10307,1
10308,1
10309,1
10310,0
10311,1
10312,0
10313,0
10314,1
10315,1
10316,1
10317,1
10318,0
10319,1
10320,0
10321,0
10322,1
10323,0
10324,0
10325,0
10326,0
10327,0
10328,0
10329,0
10330,0
10331,1
10332,0
10333,1
10334,1
10335,0
10336,0
10337,1
10338,0
10339,1
10340,1
10341,1
10342,1
10343,0
10344,0
10345,0
10346,1
10347,0
10348,0
10349,1
10350,1
10351,0
10352,1
10353,0
10354,0
10355,0
10356,1
10357,0
10358,1
10359,1
10360,1
10361,1
10362,1
10363,1
10364,0
10365,1
10366,1
10367,0
10368,0
10369,0
10370,1
10371,0
10372,1
10373,1
10374,1
10375,0
10376,1
10377,0
10378,1
10379,0
10380,1
10381,0
10382,1
10383,0
10384,1
10385,1
10386,1
10387,0
10388,0
10389,1
10390,1
10391,1
10392,1
10393,0
10394,0
10395,1
10396,0
10397,0
10398,0
10399,0
10400,0
10401,1
10402,0
10403,1
10404,1
10405,0
10406,1
10407,0
10408,1
10409,0
10410,0
10411,0
10412,0
10413,0
10414,0
10415,1
10416,0
10417,0
10418,1
10419,1
10420,0
10421,0
10422,0
10423,1
10424,0
10425,1
10426,1
10427,1
10428,1
10429,1
10430,1
10431,0
10432,1
10433,1
10434,0
10435,1
10436,0
10437,0
10438,1
10439,0
10440,0
10441,1
10442,1
10443,1
10444,1
10445,1
10446,1
10447,1
10448,1
10449,1
10450,1
10451,0
10452,1
10453,1
10454,0
10455,1
10456,1
10457,0
10458,0
10459,0
10460,0
10461,1
10462,1
10463,1
10464,1
10465,0
10466,0
10467,0
10468,0
10469,0
10470,0
10471,0
10472,1
10473,1
10474,1
10475,0
10476,1
10477,1
10478,0
10479,1
10480,1
10481,1
10482,0
10483,1
10484,1
10485,1
10486,0
10487,0
10488,1
10489,1
10490,0
10491,0
10492,0
10493,0
10494,0
10495,0
10496,1
10497,1
10498,0
10499,1
10500,1
10501,0
10502,0
10503,0
10504,1
10505,0
10506,0
10507,0
10508,1
10509,1
10510,0
10511,1
10512,1
10513,0
10514,1
10515,1
10516,0
10517,0
10518,1
10519,1
10520,1
10521,0
10522,1
10523,1
10524,1
10525,0
10526,0
10527,1
10528,1
10529,0
10530,0
10531,0
10532,0
10533,1
10534,0
10535,0
10536,0
10537,0
10538,1
10539,1
10540,0
10541,1
10542,1
10543,0
10544,1
10545,1
10546,1
10547,1
10548,0
10549,1
10550,0
10551,1
10552,0
10553,1
10554,0
10555,0
10556,1
10557,0
10558,0
10559,0
10560,0
10561,0
10562,1
10563,0
10564,1
10565,1
10566,1
10567,1
10568,0
10569,0
10570,0
10571,1
10572,0
10573,1
10574,1
10575,1
10576,1
10577,0
10578,1
10579,1
10580,1
10581,1
10582,1
10583,1
10584,1
10585,0
10586,0
10587,0
10588,1
10589,1
10590,0
10591,0
10592,1
10593,0
10594,0
10595,1
10596,1
10597,1
10598,1
10599,1
10600,0
10601,1
10602,0
10603,0
10604,1
10605,1
10606,0
10607,0
10608,1
10609,1
10610,1
10611,0
10612,0
10613,1
10614,0
10615,1
10616,0
10617,1
10618,1
10619,1
10620,1
10621,0
10622,1
10623,1
10624,1
10625,0
10626,1
10627,1
10628,1
10629,1
10630,0
10631,1
10632,0
10633,0
10634,1
10635,1
10636,1
10637,0
10638,0
10639,1
10640,1
10641,1
10642,1
10643,1
10644,0
10645,1
10646,0
10647,0
10648,1
10649,0
10650,1
10651,1
10652,0
10653,0
10654,1
10655,1
10656,0
10657,1
10658,1
10659,1
10660,1
10661,0
10662,1
10663,1
10664,0
10665,1
10666,0
10667,0
10668,1
10669,1
10670,1
10671,0
10672,0
10673,1
10674,0
10675,1
10676,0
10677,0
10678,0
10679,1
10680,0
10681,1
10682,0
10683,1
10684,1
10685,1
10686,1
10687,1
10688,0
10689,1
10690,0
10691,1
10692,1
10693,0
10694,1
10695,1
10696,1
10697,0
10698,0
10699,1
10700,0
10701,1
10702,1
10703,1
10704,0
10705,1
10706,1
10707,1
10708,0
10709,0
10710,0
10711,0
10712,1
10713,0
10714,1
10715,1
10716,0
10717,1
10718,0
10719,1
10720,0
10721,0
10722,0
10723,0
10724,0
10725,1
10726,1
10727,1
10728,1
10729,1
10730,0
10731,1
10732,1
10733,0
10734,0
10735,0
10736,1
10737,0
10738,1
10739,0
10740,0
10741,0
10742,0
10743,1
10744,1
10745,0
10746,0
10747,0
10748,0
10749,1
10750,0
10751,0
10752,1
10753,0
10754,1
10755,1
10756,1
10757,0
10758,0
10759,0
10760,1
10761,1
10762,0
10763,1
10764,0
10765,0
10766,1
10767,1
10768,1
10769,0
10770,0
10771,1
10772,1
10773,0
10774,1
10775,1
10776,0
10777,1
10778,0
10779,1
10780,1
10781,1
10782,0
10783,1
10784,0
10785,0
10786,0
10787,1
10788,0
10789,0
10790,1
10791,1
10792,1
10793,0
10794,1
10795,0
10796,1
10797,1
10798,1
10799,1
10800,1
10801,0
10802,0
10803,1
10804,1
10805,1
10806,0
10807,1
10808,1
10809,1
10810,0
10811,0
10812,1
10813,0
10814,1
10815,1
10816,1
10817,0
10818,0
10819,1
10820,1
10821,0
10822,0
10823,1
10824,0
10825,0
10826,0
10827,0
10828,0
10829,0
10830,0
10831,0
10832,1
10833,1
10834,1
10835,0
10836,0
10837,1
10838,1
10839,1
10840,0
10841,1
10842,0
10843,1
10844,1
10845,1
10846,1
10847,1
10848,0
10849,0
10850,0
10851,1
10852,0
10853,1
10854,1
10855,1
10856,1
10857,0
10858,1
10859,1
10860,1
10861,1
10862,1
10863,1
10864,1
10865,1
10866,0
10867,1
10868,1
10869,1
10870,1
10871,1
10872,0
10873,1
10874,0
10875,1
10876,0
10877,0
10878,1
10879,1
10880,1
10881,0
10882,1
10883,1
10884,1
10885,0
10886,1
10887,1
10888,1
10889,1
10890,1
10891,0
10892,1
10893,0
10894,0
10895,0
10896,0
10897,1
10898,0
10899,1
10900,1
10901,0
10902,1
10903,1
10904,1
10905,1
10906,1
10907,0
10908,0
10909,1
10910,1
10911,0
10912,1
10913,1
10914,1
10915,0
10916,1
10917,0
10918,0
10919,0
10920,0
10921,0
10922,0
10923,1
10924,1
10925,0
10926,1
10927,1
10928,1
10929,0
10930,1
10931,1
10932,0
10933,0
10934,1
10935,1
10936,0
10937,1
10938,1
10939,1
10940,0
10941,1
10942,1
10943,0
10944,1
10945,0
10946,0
10947,1
10948,1
10949,0
10950,1
10951,0
10952,1
10953,0
10954,0
10955,0
10956,1
10957,1
10958,1
10959,0
10960,1
10961,1
10962,0
10963,0
10964,0
10965,1
10966,0
10967,1
10968,0
10969,1
10970,0
10971,0
10972,0
10973,0
10974,0
10975,0
10976,0
10977,0
10978,1
10979,1
10980,0
10981,1
10982,0
10983,1
10984,1
10985,0
10986,1
